voltage_V,temperature_C,current_A,fault
1011.9149,37.0597,-4.2250,0
783.4235,66.3966,-47.0199,1
981.5916,42.4797,18.3578,0
972.1455,31.8620,59.2144,0
974.4351,85.2533,5.3722,1
1020.7781,49.0521,2.2976,0
966.7896,57.1491,-28.6562,0
1028.3771,30.5874,-18.5634,0
1057.3464,28.2967,-71.0256,0
1156.7581,48.1354,-28.2575,1
994.8958,42.2030,16.7538,0
1182.7668,44.4991,-47.0593,1
1076.5858,48.9985,61.6340,0
1023.5161,48.2212,26.6473,0
942.1748,49.0809,-79.9720,0
979.8258,40.4156,-26.5481,0
822.1507,60.6365,16.3383,1
984.2267,54.6074,-2.6629,0
984.3333,116.5769,67.9316,1
1017.5936,129.9163,12.8133,1
1000.8398,37.8145,-12.0473,0
1000.8465,38.0353,0.4922,0
1078.4250,107.9051,-62.9748,1
1160.6672,56.1590,58.5401,1
1007.0912,32.9250,-11.3676,0
766.1069,55.6398,-69.1653,1
1002.6495,84.3715,-26.0687,1
1008.9317,46.4669,-37.9912,0
973.2986,50.6185,17.6852,0
969.4911,91.4352,68.5723,1
995.9935,119.2444,50.3904,1
819.2247,41.3683,-28.9772,1
1011.1844,29.6224,-23.3304,0
995.1853,49.5297,-4.9071,0
1136.2061,55.0445,68.9449,1
1004.7609,44.6128,35.1636,0
968.0463,57.4651,-18.2569,0
1020.6824,30.9748,-6.4412,0
962.6177,53.9604,28.4375,0
1025.1414,35.3038,49.6910,0
1174.1505,48.1978,32.3434,1
834.5328,51.6439,-39.1082,1
1050.4520,89.1713,2.7304,1
1009.3051,47.8281,47.9953,0
1023.5314,38.6283,-59.6946,0
812.6179,65.9078,79.4655,1
771.0425,46.1408,-76.0692,1
1013.3513,50.9731,74.9909,0
1027.5634,56.2079,3.2902,0
979.8009,28.6538,-58.6024,0
1011.5950,28.2758,-74.0477,0
1023.7778,31.1658,50.4813,0
1062.3074,46.9530,-42.5760,0
1010.9742,34.2412,-5.2929,0
804.8860,56.2031,-9.5339,1
995.7673,58.2027,-20.9653,0
1021.5458,36.8150,-55.0269,0
980.0470,61.3451,44.7347,0
1008.1500,33.8634,-2.8004,0
988.5002,34.5083,27.1727,0
1019.8243,46.6251,15.8738,0
982.5945,60.1199,55.8497,0
1014.2972,96.8914,-36.1154,1
1002.6453,120.0358,-41.4957,1
1001.0818,31.7908,28.9269,0
997.9738,116.8398,-55.9080,1
1002.5426,29.3864,-33.2089,0
1005.3909,37.6610,-10.7317,0
851.1371,60.5378,-77.5621,1
979.7520,47.4862,33.1638,0
971.0402,40.5662,-7.9934,0
1218.2255,46.9552,-20.1445,1
857.3862,65.8274,48.5433,1
990.3041,51.1837,-28.5627,0
828.8391,46.0966,-60.9684,1
1002.5634,118.5191,16.0298,1
985.5364,50.3966,65.6414,0
1054.1680,60.3044,63.7799,0
1005.2190,31.0921,-54.6842,0
1022.6008,47.7870,8.6774,0
1008.5947,53.1346,3.1543,0
968.6647,36.7568,1.0914,0
1029.7074,53.8586,-22.1810,0
991.4446,81.2262,10.9746,1
966.2144,42.2427,-2.2949,0
1022.9938,87.3085,73.2570,1
1060.2750,52.1379,77.0917,0
999.5088,98.1718,-60.7318,1
995.6810,55.9323,70.7139,0
998.6504,28.0313,73.0201,0
1007.6302,39.9738,-21.1352,0
1030.7234,45.2810,-72.0528,0
1009.2330,50.5134,41.3472,0
926.3584,58.4714,2.7800,0
951.9109,55.0067,-2.8404,0
962.4610,100.7252,44.5590,1
1005.7961,58.9201,56.4908,0
827.7565,46.0118,55.7692,1
983.6541,101.1766,57.2692,1
1011.8483,41.3575,-45.6101,0
1035.4097,75.9285,-47.0684,1
985.4867,58.8032,-67.9716,0
1041.3586,56.4334,22.8336,0
1219.8613,49.6476,-1.3042,1
997.9102,59.7100,-45.4155,0
1134.8677,64.5210,-26.7685,1
994.2684,128.0596,15.0609,1
992.7817,38.3833,-66.7256,0
1008.7707,40.8825,-34.5568,0
1062.7056,58.7288,-1.8596,0
1067.4473,82.0949,-57.0455,1
957.7502,34.1955,43.4798,0
1006.0108,39.4122,-67.9463,0
985.7169,40.9426,13.2536,0
975.2316,54.5909,73.4695,0
1026.9622,52.2194,-7.4944,0
1031.0751,101.3722,63.4490,1
958.7968,39.6815,-76.0918,0
987.0999,113.9672,-56.2672,1
1182.8932,46.3339,15.6519,1
962.9492,32.9679,72.2682,0
1047.4696,30.5283,5.7518,0
993.1365,47.7670,-41.5518,0
1013.5336,45.3176,-21.1803,0
985.3545,58.5158,25.5588,0
995.8044,56.1537,36.7230,0
1035.7917,89.3499,38.3340,1
832.9363,49.6074,-24.7535,1
1021.5305,56.5236,-38.9352,0
979.8007,34.5065,-41.5345,0
1075.8627,30.2606,-66.8152,0
1026.5140,61.9767,-70.3754,0
825.9895,67.0212,57.6359,1
981.8639,35.0866,-74.2058,0
816.7768,42.4520,-38.3093,1
1019.6766,32.3792,-41.3770,0
936.2412,123.4982,-65.0061,1
1008.0327,39.9809,52.7368,0
1019.8745,37.5549,-44.6183,0
1031.5229,53.7349,-5.6437,0
969.7607,43.6263,-76.3435,0
793.3219,46.8144,-58.7214,1
995.2438,81.4647,-27.2611,1
1000.3976,107.6323,-73.3117,1
1248.4194,45.2625,-10.1288,1
1191.3885,67.6287,15.8813,1
1026.2025,40.0666,-9.3799,0
1142.8016,65.7293,56.6246,1
1019.6675,74.2879,-79.3524,1
1029.9681,40.5660,68.9865,0
977.0181,54.3279,-77.4849,0
1009.8182,49.8697,-45.8035,0
779.6997,46.9459,-11.4539,1
1233.3420,62.2263,-10.8525,1
980.2919,29.4154,-74.5434,0
970.2465,116.8111,22.8562,1
962.6823,30.5414,39.9605,0
995.5648,28.5685,3.6886,0
973.4205,47.9615,-49.4658,0
975.7789,41.0557,15.2797,0
969.0741,48.0513,-33.2629,0
956.4245,55.2751,24.8078,0
987.2288,44.2706,15.5910,0
1007.7869,29.6248,57.2155,0
995.7080,31.3197,62.5911,0
990.1260,58.9678,18.5179,0
965.5809,77.8920,-42.4917,1
1154.3932,54.9595,-29.8337,1
1246.4766,42.2033,-40.8865,1
977.9269,31.4308,-74.1635,0
972.8456,37.1762,52.4041,0
984.1260,89.2655,78.9724,1
1030.0692,58.4197,-32.2913,0
1023.5451,45.4227,46.6455,0
780.3452,58.4227,71.9412,1
1000.6238,55.0189,-26.6116,0
974.3910,86.1153,-67.7177,1
829.4616,65.8701,-6.6941,1
979.3726,111.6922,72.9558,1
946.7010,48.2975,-29.0897,0
1006.7854,114.4321,12.8161,1
1001.7225,34.2026,-38.6168,0
1009.8956,45.5255,-44.4213,0
1026.8923,88.2818,65.0589,1
987.8409,30.7454,-60.0933,0
967.8858,97.5411,-57.6229,1
1021.1643,32.2157,77.3497,0
1014.8891,58.0463,56.5289,0
975.0922,52.1733,45.2160,0
1007.0374,60.7658,58.2978,0
962.8952,37.3742,14.8308,0
1137.4462,48.2581,-42.1808,1
957.5699,86.7581,-24.6095,1
989.0120,42.2995,-18.8840,0
976.5468,60.4856,16.5488,0
979.5032,61.5152,75.2318,0
970.0071,57.4161,65.6215,0
973.2076,99.8146,74.9162,1
1050.4377,59.8073,64.6322,0
978.8653,35.7464,76.7767,0
986.5067,56.2248,-50.2435,0
1007.8410,73.4435,3.6222,1
1022.5305,50.2482,4.4925,0
981.1397,36.9291,-55.1278,0
948.2564,51.9389,-41.3684,0
858.1503,43.5818,-2.5784,1
1026.9869,43.5819,-44.9541,0
984.3771,111.9135,26.7014,1
1052.1165,127.9885,63.9411,1
1232.3716,64.5813,-17.6687,1
937.4294,57.1846,33.4698,0
1056.5870,104.0409,73.5941,1
979.3182,29.6129,17.3135,0
1210.8684,47.9266,-68.1559,1
994.0569,55.1116,37.8561,0
987.9525,29.2980,54.1307,0
1005.8859,53.9941,57.6453,0
1244.1863,65.4221,-72.8127,1
987.1219,44.0323,-41.3261,0
963.4380,35.6014,-54.5376,0
837.9578,48.1071,-47.6469,1
1031.1222,31.0634,-25.9439,0
1215.1755,62.5142,-6.6894,1
977.5795,55.9137,6.3720,0
1006.5197,58.4462,-42.3270,0
1008.2179,40.8648,-15.7611,0
993.5889,37.8037,-60.1311,0
1031.0901,75.6193,79.2957,1
977.9203,50.6731,73.6026,0
1161.6930,56.3048,-59.8298,1
807.6068,53.6168,-47.1493,1
1134.0079,50.9456,-75.6520,1
1031.2599,108.0715,54.4632,1
992.2989,79.7868,-63.1104,1
980.9229,50.2592,-28.6784,0
840.0306,64.4241,-55.8853,1
956.1375,37.1332,71.4508,0
992.8206,59.3711,68.5066,0
961.4123,81.6577,-25.2716,1
1007.2219,47.1908,51.4957,0
995.5944,50.3653,65.0408,0
978.6215,49.8066,51.6803,0
759.2957,59.5520,-2.1384,1
1028.5748,60.7708,-1.8971,0
1004.7874,53.6461,70.8529,0
953.9476,61.8897,-60.8421,0
990.6992,37.7455,48.2815,0
962.4661,33.1895,51.2467,0
1151.2162,50.9810,10.3897,1
918.9732,80.5055,73.9598,1
1021.8613,121.1953,-58.8292,1
1004.1458,28.9447,-64.1998,0
962.6233,60.7983,70.9741,0
989.3825,56.6366,-46.2427,0
990.9842,33.2530,50.1711,0
946.6938,58.8370,55.2328,0
1002.6431,102.2124,1.6345,1
993.9763,107.6501,-31.3794,1
959.1682,41.8985,67.2110,0
1057.7917,124.4427,-22.8600,1
1035.2219,32.6593,56.2426,0
776.4949,49.8197,5.0685,1
988.2162,45.4675,44.9874,0
979.2850,127.5751,-40.1941,1
1023.5975,36.4641,-59.1167,0
1075.1390,42.0484,62.7218,0
974.5414,54.3593,13.0373,0
831.6864,66.2369,27.1118,1
830.4980,42.6710,74.8322,1
992.3380,93.7106,0.4477,1
844.6081,59.4934,50.5570,1
1045.2832,52.3524,-55.7392,0
950.9764,43.6318,30.7268,0
1000.8963,114.5267,26.8716,1
987.1772,122.2814,13.8796,1
1019.2915,56.3062,78.4609,0
954.3937,38.6332,-78.1369,0
1020.3929,36.6802,50.0922,0
1002.8543,31.3091,-36.5894,0
982.6865,125.6804,48.3192,1
945.6923,35.0045,62.8535,0
857.7285,40.0212,-15.5977,1
1001.7505,82.5562,73.0110,1
785.4459,45.7885,-26.0186,1
793.5065,56.6036,-31.5557,1
982.6666,29.3295,-53.0048,0
1001.0676,60.3967,-27.0039,0
843.6644,46.7425,14.8864,1
1007.4272,40.3251,14.1146,0
1001.8329,51.9325,8.2010,0
958.6952,44.2887,-74.9197,0
1024.3081,55.9736,22.0672,0
1049.4386,60.2223,-73.0313,0
935.6640,95.8290,-78.9881,1
1025.7385,54.9522,-47.1982,0
995.5056,57.2134,36.8678,0
997.4569,59.1449,-64.0883,0
1014.0939,50.1323,-21.4974,0
1163.2609,41.3196,-72.0130,1
998.3357,105.9676,7.3781,1
996.0675,75.3092,-31.1501,1
1055.7040,129.5814,-22.9681,1
982.6467,36.5201,29.7902,0
1154.1321,44.2498,11.2618,1
779.0330,47.5512,61.2661,1
1027.1125,45.6496,24.1306,0
1016.7213,40.5782,-18.5551,0
1020.4147,110.2497,-43.1881,1
1000.8063,80.5520,-9.9912,1
989.7450,47.5766,44.1274,0
770.7176,43.2925,-40.8110,1
974.2990,127.1384,-56.0353,1
956.3659,53.7572,60.0685,0
960.6006,56.2080,10.1810,0
976.8110,50.9499,-67.3684,0
782.3926,61.6310,76.6146,1
996.6506,58.0609,79.9769,0
1029.4818,47.5020,36.4475,0
986.2057,47.4076,8.9482,0
994.4095,30.3775,-79.4632,0
1004.9711,114.5557,13.0712,1
986.1683,48.2416,-66.7356,0
997.8538,117.0183,-0.0588,1
1015.1887,38.4510,3.7714,0
1147.9863,66.2229,-63.5987,1
955.0220,116.6643,57.4196,1
985.9030,48.3310,73.5690,0
1013.4614,58.4293,-44.1057,0
1007.6034,30.9945,-28.6126,0
1013.7283,37.9253,-20.5722,0
1023.9064,51.5138,-12.5223,0
1026.8425,49.3147,11.7553,0
990.9054,58.1679,12.3545,0
1021.2331,34.8170,38.0994,0
1019.0088,53.3285,51.4542,0
975.3266,59.8303,-67.7724,0
1226.7131,47.9467,-60.5345,1
1012.4305,32.9057,-72.7491,0
973.7538,39.7957,-5.2888,0
980.9958,80.2689,35.5897,1
1041.7023,112.3309,21.8824,1
856.3992,50.2807,-14.0162,1
996.1806,35.5188,-72.3403,0
998.8551,51.6959,-18.2099,0
1009.5291,35.8021,-50.8067,0
1076.6790,39.5024,-2.4780,0
1033.3170,48.1956,-14.6822,0
972.1942,50.2360,52.5022,0
1013.9533,58.5686,-46.5107,0
1162.7455,58.3438,-9.2599,1
988.7430,110.0975,-47.3138,1
1200.0741,59.2306,53.4597,1
945.9282,39.4578,31.6285,0
1034.4800,77.5275,-15.2924,1
1018.5652,40.1110,76.4049,0
1013.1657,110.5384,37.3453,1
1036.5190,57.0210,72.6186,0
983.3344,40.0810,-68.6454,0
1037.0273,35.3391,-39.1550,0
1022.0607,31.5890,35.2827,0
943.5859,47.8983,77.8352,0
1004.1258,57.7573,38.1425,0
1245.2747,50.2563,78.9366,1
971.3745,53.6799,66.6246,0
976.3510,54.2018,-4.5734,0
999.7184,29.8285,12.4585,0
1015.2264,47.8629,51.2556,0
984.3298,61.2661,9.1052,0
974.1796,55.9016,-42.7237,0
1016.2499,48.4686,60.9800,0
1003.3533,28.8130,68.9337,0
833.7993,51.3728,71.0000,1
1000.0096,29.8776,71.7499,0
979.3979,45.1595,-32.9205,0
851.7423,59.0152,-23.0957,1
1019.8242,41.5485,-42.2071,0
969.9722,31.9528,57.6363,0
1191.4652,50.3811,26.7062,1
984.6862,28.9306,65.3088,0
1028.6422,52.8087,73.7372,0
993.5981,60.0072,-35.1320,0
993.4670,30.6973,-25.7441,0
1014.8039,46.7570,41.8990,0
1002.0515,37.0270,-70.8784,0
1028.5227,40.4506,44.8429,0
1050.5763,57.5296,-69.8369,0
980.5267,50.9950,-8.3790,0
1148.1652,49.7241,69.4370,1
1024.6851,47.3680,45.0484,0
987.0082,37.9589,68.6916,0
1012.9855,51.5128,-16.1473,0
1018.6994,34.1822,-53.1180,0
1017.5600,50.8959,33.4772,0
957.2395,60.3762,58.2417,0
1017.5888,40.1611,8.6038,0
1010.7361,29.1851,44.3909,0
1039.7363,37.6832,36.4136,0
1174.9308,53.6900,-78.9638,1
1023.1437,38.6610,-73.5726,0
1029.6169,61.0919,-9.9091,0
1086.1470,29.4191,-2.9444,0
1018.3464,58.3630,69.2651,0
983.0470,33.0761,68.9609,0
1044.5027,112.3930,-7.7137,1
1002.9225,109.0890,-21.9999,1
1018.7408,56.6641,56.4612,0
1001.0856,33.0182,63.1366,0
1180.4279,64.1325,11.8375,1
1019.9572,55.4207,-25.0246,0
921.7327,47.4972,-72.9247,0
991.2263,54.8230,10.6401,0
1038.1693,53.1598,-4.7196,0
971.5651,84.7216,-69.3617,1
1053.2396,51.3411,5.0482,0
993.2219,126.8038,33.2162,1
1033.3011,118.1968,-36.1187,1
1027.9763,55.2341,-24.9454,0
988.9496,43.3173,47.0228,0
980.6627,52.9341,75.2776,0
1009.0611,58.2410,4.6693,0
984.2753,39.1668,-62.3281,0
970.9453,76.5927,45.4022,1
997.0906,37.9301,27.5734,0
993.5609,120.9480,64.6871,1
973.7284,33.9881,6.6037,0
1076.4369,35.9659,-42.5364,0
1144.1725,49.7847,22.1103,1
965.6362,30.0968,31.8991,0
989.8145,28.3997,64.6757,0
1024.1151,51.8581,46.3932,0
1017.2479,43.6997,52.7132,0
841.1758,42.8355,37.7754,1
994.7040,42.3408,50.7945,0
988.2808,44.7716,-39.6458,0
1026.0847,90.4257,69.9962,1
1020.6262,75.0461,52.7413,1
1011.1924,74.3157,68.1926,1
988.0333,29.4947,-53.3648,0
1002.3625,122.4197,41.6825,1
985.2224,48.7262,8.8867,0
1139.1263,56.8980,-49.7544,1
762.9180,53.7880,1.3299,1
980.5933,82.0294,-31.6971,1
990.8613,48.6377,-73.3194,0
1131.5537,63.7156,-25.1136,1
968.1347,52.1770,59.3655,0
995.2556,53.4955,-33.8798,0
1010.3705,110.4949,-30.3004,1
983.0922,36.3162,6.2049,0
989.8230,35.1382,-0.7840,0
998.7827,75.5082,-5.2301,1
1022.3721,117.7948,67.9571,1
1218.8641,60.9432,-61.0515,1
1017.6691,50.6032,76.2790,0
994.3848,60.7160,3.4409,0
858.5601,48.1477,44.7952,1
1022.3064,31.1778,19.4788,0
1001.9521,41.8830,-8.6442,0
981.9202,42.4560,56.9427,0
1037.4796,31.8391,11.7299,0
1196.3071,54.9478,46.7126,1
1019.7322,113.8737,73.3702,1
953.0682,53.8803,52.2394,0
992.7249,46.9268,0.0093,0
1019.3759,59.4740,-61.6726,0
966.2840,60.1566,-20.8362,0
1160.5347,54.8377,42.2742,1
846.1208,64.9081,37.9852,1
1010.1561,39.4008,52.5985,0
1030.2018,44.9323,59.1000,0
776.7821,42.9401,76.6678,1
987.3743,28.9972,54.7901,0
1003.5096,123.3845,-50.9110,1
847.0427,50.7738,32.6957,1
942.6115,38.9742,13.7200,0
999.2929,47.3494,48.8750,0
984.8192,45.4901,5.4541,0
846.3915,43.9823,-37.5583,1
1026.0568,46.2151,11.3487,0
797.1143,57.5339,77.2478,1
1048.2340,47.9535,-76.3741,0
1017.3359,53.5022,-28.0391,0
997.1552,44.3409,3.4728,0
956.5951,105.7558,71.5899,1
1196.6736,43.4989,-76.6449,1
961.6217,54.1499,-67.7560,0
998.4999,56.7765,78.9495,0
978.9350,47.2533,6.8886,0
1036.3497,37.0589,-23.4047,0
982.1823,56.3517,74.2172,0
993.9814,39.4720,61.5949,0
1019.5989,127.7770,-71.5813,1
978.4113,51.3283,-59.0011,0
985.1380,29.3133,-68.1889,0
1141.8533,63.8941,-57.7819,1
852.1066,56.6893,-25.6390,1
971.4183,57.8124,-60.7894,0
1244.1226,63.5427,-18.9063,1
962.9944,57.1410,-32.7037,0
1012.7545,37.6727,27.8896,0
985.7782,61.1455,-23.8602,0
1006.8514,123.0339,25.9243,1
990.1354,57.3447,-9.3894,0
989.2139,49.4640,-5.3196,0
1020.0414,60.0757,21.8178,0
1001.6696,48.4629,-74.7936,0
1028.3158,30.3216,3.7242,0
1008.4319,43.1786,8.0082,0
946.6171,52.4002,-63.7986,0
1010.3676,60.9588,-11.3156,0
1002.8645,60.4195,73.4111,0
1177.1328,65.7271,-40.9339,1
1020.2510,41.2188,41.9065,0
938.3531,115.3341,-52.0492,1
1043.8746,101.7469,49.0173,1
1031.4069,74.5505,-68.5605,1
998.2765,56.2510,17.9335,0
984.6542,103.7286,40.6358,1
1048.9331,46.0723,72.3665,0
983.7917,44.6678,50.4453,0
998.0173,126.5255,-20.9440,1
1021.3960,47.3070,41.9030,0
995.4277,32.0766,73.1246,0
1014.8976,33.6004,-67.5425,0
807.9167,61.3162,-76.9011,1
1018.7080,29.7878,-22.8896,0
970.8638,51.4642,-38.3253,0
805.8667,66.6681,3.1013,1
1017.8585,30.5777,44.8213,0
1206.6890,56.1996,44.1229,1
1011.3557,85.4006,-8.3034,1
976.2567,57.5735,-67.5922,0
968.0569,44.2299,-66.0040,0
975.0504,28.1001,17.9615,0
990.8512,47.2280,-29.3243,0
969.5724,111.9955,-5.0409,1
967.0580,53.3860,-14.5671,0
973.6324,98.2315,-11.4641,1
1189.1321,47.5547,-56.1850,1
866.2438,42.4294,-68.8682,1
1037.8503,39.3826,-70.7975,0
1065.0098,41.5182,-71.9737,0
1000.0593,75.5448,64.3923,1
1018.2419,75.4656,-31.1749,1
1013.0569,49.1971,16.5411,0
778.8381,50.3508,-11.3183,1
965.7265,44.2668,17.6624,0
1037.9635,36.6796,27.4743,0
1014.2859,47.6736,38.6264,0
989.3515,34.6597,66.7170,0
939.4286,60.4752,-68.3720,0
1002.9424,58.4918,-67.8257,0
1027.0436,43.5659,-30.6832,0
962.6216,45.0952,-37.7274,0
944.0677,33.7163,28.5899,0
995.0897,107.8795,27.7261,1
1012.6357,118.6800,74.8057,1
1042.5524,58.9361,-68.9648,0
973.7373,52.1694,77.7394,0
823.6024,49.4057,-38.3375,1
957.3597,51.1815,52.2523,0
1029.9355,58.3045,-42.6743,0
1001.1268,39.9546,31.8556,0
1207.7778,63.8823,-31.3784,1
994.9919,36.4330,-18.2812,0
1214.8608,50.7670,77.7879,1
1011.3345,33.2629,-35.3465,0
977.9064,43.9588,-9.0406,0
998.9031,120.9641,-55.0829,1
820.2552,49.8886,-31.9640,1
952.0657,127.5297,35.7079,1
1011.3318,32.2286,56.6802,0
1012.6154,61.4242,40.0723,0
938.9983,99.5657,77.9120,1
960.7726,34.7659,32.5191,0
847.9438,50.2203,57.2070,1
1023.5017,81.2428,-32.9257,1
986.6833,74.3806,-77.3047,1
1019.1353,33.4453,-11.4288,0
980.4779,53.0674,50.6902,0
1232.5824,45.3702,32.3561,1
994.5837,73.6655,47.8685,1
974.7465,93.8578,79.8818,1
998.9116,47.0842,62.4369,0
1009.9772,100.1474,47.1535,1
1040.7207,61.5816,33.6698,0
940.3042,51.4128,-3.3693,0
978.9686,98.8495,70.6968,1
926.6660,48.8381,-47.9777,0
1078.5580,31.5586,-64.7701,0
987.6452,54.4507,-49.3062,0
961.5585,44.3873,12.3020,0
991.1190,111.2662,10.9744,1
1025.7275,47.0872,8.0327,0
967.6744,31.3656,40.9297,0
1233.7188,57.7754,27.3844,1
1027.5176,107.2132,48.6998,1
1154.3632,49.1500,-56.7787,1
1216.7131,55.3078,-77.4122,1
972.6053,35.0730,-36.8752,0
968.1680,32.1350,-51.2495,0
954.2148,53.4049,59.3087,0
977.8475,129.6959,29.3551,1
1022.8405,30.0052,29.5060,0
976.7953,51.8092,-10.5019,0
1023.4625,55.4197,-39.9943,0
836.9749,53.0191,-54.1448,1
1017.4988,112.5759,-36.1162,1
992.9711,56.2791,-19.4910,0
1029.9824,42.9938,3.1599,0
866.3927,41.2912,-71.7583,1
830.1945,44.1183,63.2267,1
1197.5920,47.5403,-25.4545,1
983.5428,36.4028,-15.1417,0
1027.3870,39.4803,-57.0653,0
982.2869,35.8737,76.2828,0
827.9664,66.4580,-40.2691,1
998.4631,60.5733,-16.7979,0
1031.0653,106.6530,-73.6952,1
1033.8607,52.6159,-60.5555,0
918.8405,42.0665,29.4327,0
1016.8678,31.3049,29.9030,0
1156.7047,41.2408,71.8514,1
777.4476,48.8818,-37.8081,1
1003.4426,61.3377,13.6615,0
1002.2438,46.4329,-38.4265,0
969.7393,84.4227,-75.0623,1
1007.2489,37.3303,77.3233,0
1015.7618,87.0023,-47.4916,1
1026.5137,57.8964,18.4047,0
1223.7318,67.2293,-12.3002,1
1036.5226,107.6037,58.7585,1
768.4676,52.9100,56.9462,1
958.2839,32.7511,-70.3541,0
1063.9292,45.6702,52.6647,0
1014.6848,75.4035,26.9200,1
984.2045,37.3079,6.1586,0
817.2744,61.2787,-70.3476,1
989.4658,36.2867,52.9415,0
979.9513,41.1898,-20.5169,0
991.7557,112.2706,60.8376,1
1001.3104,43.0758,15.2161,0
952.5743,43.4839,-48.1924,0
750.7420,64.5739,29.8104,1
1026.9760,60.0680,-74.4978,0
1210.1390,52.3731,-44.0585,1
1021.3029,94.7765,11.8066,1
1004.8027,58.2229,50.5947,0
984.7729,38.4387,-66.5830,0
1004.0381,39.1821,45.7796,0
952.0245,48.5667,56.5251,0
1019.3030,43.2899,-44.3876,0
828.2955,63.9064,-57.4194,1
1027.5471,114.1303,-59.2390,1
1034.3204,103.2038,43.1676,1
852.0568,58.9018,-56.7296,1
1244.3999,51.1697,-15.7079,1
985.2470,122.8445,-5.8498,1
960.4567,80.6917,79.5763,1
979.4553,44.2378,33.0173,0
1001.6445,127.3742,20.4546,1
980.2534,81.9318,54.0068,1
1195.9919,48.7221,-40.5094,1
1056.8793,46.9751,-27.4154,0
1004.0222,30.7487,46.3768,0
959.9469,119.6935,77.5551,1
1011.3812,98.1162,-22.9037,1
998.9464,41.7098,13.3427,0
979.6246,129.2173,51.1951,1
1026.5770,34.2293,-65.6770,0
954.8599,54.0129,50.0587,0
962.4791,28.2263,-13.4283,0
752.0087,45.3763,-45.8967,1
979.4812,60.3329,-67.8809,0
1050.1982,28.8745,-55.2578,0
1015.5675,60.7348,-62.6834,0
1029.9857,40.4519,32.2327,0
1001.7080,52.8387,19.3321,0
1012.5956,47.1623,-18.3724,0
1201.5206,63.1126,-57.5737,1
995.9005,56.3853,-30.9161,0
1037.0640,30.0040,-38.2031,0
1019.1325,51.7392,-73.2811,0
864.2380,49.1645,66.6335,1
1004.9053,49.6707,-17.4847,0
959.0684,47.9075,73.8416,0
978.0533,45.8608,-78.3580,0
1056.2224,47.6340,-48.1251,0
1004.2325,50.8110,64.5847,0
997.8549,60.7001,-20.0081,0
999.1705,37.9025,-9.2395,0
1006.9453,50.3539,-26.7849,0
987.4222,53.2485,39.6354,0
1051.3967,75.7536,-67.5662,1
985.5587,40.7867,-51.1322,0
931.5743,29.3428,68.4113,0
1072.1880,112.5766,68.0876,1
992.2346,44.8675,45.4701,0
1173.1581,45.0403,30.8821,1
796.1962,56.9573,-77.7012,1
1178.6635,56.2274,41.1900,1
985.2256,74.5324,52.1917,1
1034.5312,33.2598,36.3147,0
995.8184,50.4442,69.0711,0
974.6366,59.2033,57.8594,0
987.6591,92.6265,-58.9624,1
1002.6530,77.0668,-76.9234,1
979.1880,55.5775,31.0040,0
1021.0474,33.8461,-46.3852,0
1005.3288,119.6588,-8.3023,1
1023.8555,32.1874,24.7437,0
974.2654,46.4729,52.6875,0
989.2724,34.4872,26.6330,0
973.8378,60.4834,20.3669,0
1042.9545,53.9346,57.0161,0
983.1927,44.5175,-11.8482,0
791.1328,56.4796,45.5775,1
1243.7609,49.0051,76.2006,1
986.4535,60.2872,-25.7194,0
1027.4340,45.6021,-8.9938,0
1244.6351,40.3110,-65.7119,1
986.8604,34.8069,-58.5246,0
973.2508,108.8625,75.2144,1
970.9566,123.0636,-26.0163,1
990.0267,113.3335,-37.1621,1
930.5785,100.6542,-30.4142,1
990.5019,122.3694,-61.5242,1
990.7270,30.2317,-73.3136,0
997.9124,45.0399,-11.1278,0
1028.8646,42.8820,48.4877,0
1000.9979,37.0829,-7.3941,0
1017.3280,60.2985,14.0527,0
974.2645,81.8774,-7.9619,1
1033.3110,42.2032,8.4814,0
967.8600,39.3853,-20.7866,0
1020.2524,84.4114,-57.5737,1
1017.3260,61.8450,72.2321,0
970.3613,128.3837,19.0026,1
1014.9573,53.1802,37.1076,0
970.5750,110.5308,46.3174,1
1017.2542,81.0004,-57.0613,1
829.8043,51.7719,7.0880,1
1192.5636,40.3189,72.4383,1
975.1718,110.3191,-65.2114,1
960.9603,54.4084,-24.5829,0
1046.7023,29.4217,-5.5603,0
963.9741,39.3200,-63.3748,0
808.7034,49.5057,28.7878,1
945.1034,32.5592,69.3470,0
967.9812,33.2187,9.4467,0
1152.2084,43.3428,68.5845,1
779.4418,62.9718,2.9111,1
1052.6016,54.3959,-68.7980,0
1008.5789,40.6483,74.1496,0
959.5200,42.1836,-40.7153,0
953.8102,55.7525,69.1920,0
1009.4283,30.3053,-47.0116,0
996.7114,47.3947,8.0936,0
1038.0121,36.5103,52.9113,0
961.0344,52.4715,75.7192,0
1007.4294,46.4331,-19.5288,0
961.0584,52.7512,-8.1839,0
1007.9299,29.0776,28.2072,0
834.6395,52.6824,29.6357,1
1042.0444,99.4536,45.8987,1
1042.7471,42.3798,-49.5730,0
998.8051,55.3707,59.0612,0
991.3329,59.0852,-11.4697,0
968.9840,34.9859,72.4730,0
985.2592,93.9980,38.6044,1
1026.3749,54.7483,19.3126,0
951.0212,60.5469,-22.0665,0
986.7985,114.0209,-63.0688,1
1152.9889,43.8675,-60.7006,1
978.9556,38.6651,6.5151,0
1023.0720,47.6552,64.4951,0
1022.3527,31.9065,67.7701,0
943.4992,53.3990,-20.1507,0
